2019-06-13 15:53:33,b'@ICC Ha ha ha. I know why dave richardson choose this venue for World Cup. His team faced trouble because of rain i\xe2\x80\xa6 https://t.co/FO4t1XhTXO'
2019-06-13 15:52:37,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:52:27,b'#ICC Consider previous data of weather forecasts in deciding the venue and calendar month for any ICC tournaments i\xe2\x80\xa6 https://t.co/l4FTQTdIou'
2019-06-13 15:52:20,"b""Well done #Michel Holding. I can't realise Why #ICC Give instructions To Commentetor to give Fare commentry. Why Yo\xe2\x80\xa6 https://t.co/OM8yrojqjS"""
2019-06-13 15:52:04,b'RT @glorioustoshi1: \xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8aWorld Cup Contest\xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8a\nGet a chance to win 10000 mAh Glorious Power Bank and more exciting gifts. \nVisit https://t.co/\xe2\x80\xa6'
2019-06-13 15:52:03,b'RT @OptakTv: Contest alert 3! Comment down the answer and get a chance to win Rs.1000/- voucher. \n#OPTAKLEDTV\n#INDIAMAANGEWORLDCUP\n\nVisit N\xe2\x80\xa6'
2019-06-13 15:52:00,b'RT @sairamvk183: Even rain \xf0\x9f\x8c\xa7 \xf0\x9f\x8c\xa7 will come during #INDvPAK don\xe2\x80\x99t stop the battle\n\n#ICC you have to conduct by using umbrellas \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \n\ni\xe2\x80\xa6'
2019-06-13 15:51:25,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:51:23,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:51:17,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:51:11,b'World Cup cricket again in the top of the list of the rain do not know who will take the World @cricketworldcup #Icc https://t.co/PzajJp5nDm'
2019-06-13 15:51:07,"b'Who will win the match tomorrow?\n#England v/s #WestIndies \n19th match, ICC Cricket World Cup at Southampton, Jun 14\xe2\x80\xa6 https://t.co/rnd8gMl2iJ'"
2019-06-13 15:50:54,b'@waiwaiindia ENGLAND \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\n#ENGvsWI #CWWC #CWC2019 #cricket #icc #waiwai #waiwainoodles #Bhaiwai #Thugpug\nJoin\xe2\x80\xa6 https://t.co/UKVHhOdWIb'
2019-06-13 15:50:44,b'RT @Suruchi_Mehtaa3: @waiwaiindia #ENGvWI #CWWC #CWC2019 #cricket #icc\n\n\xf0\x9f\x87\xac\xf0\x9f\x87\xa7 E N G L A N D \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 will WIN\n\nJoin\n@karan875 \n@GauravP26479152 \n@Bh\xe2\x80\xa6'
2019-06-13 15:50:22,b'@glorioustoshi1 \xf0\x9f\x8f\x8f Option : C) RAVI SHASTRI \xe2\x9c\xa8\n \n#CWC19 #TeamIndia #WorldCup #cricket #BCCI #ICC #worldcupsquad\xe2\x80\xa6 https://t.co/veEnGAzmc9'
2019-06-13 15:50:21,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:49:37,b'RT @OptakTv: Contest alert 3! Comment down the answer and get a chance to win Rs.1000/- voucher. \n#OPTAKLEDTV\n#INDIAMAANGEWORLDCUP\n\nVisit N\xe2\x80\xa6'
2019-06-13 15:49:36,b'RT @waiwaiindia: BhaiWai ke English Players ya ThugPug ke West Indies slayers!\n#ENGvWI\nGuess which team will win the match &amp; challenge your\xe2\x80\xa6'
2019-06-13 15:49:32,"b'This logo should be used for #CWC19, I think #ICC made a mistake.\n#INDvNZ https://t.co/WnF7ySUAG2'"
2019-06-13 15:49:18,b'RT @9_gangesh: @ICC Thank you #ICC https://t.co/V3Od74cvTb'
2019-06-13 15:48:42,b'#India skipper #ViratKohli on June 13 said injured opener #ShikharDhawan is motivated and the team is hopeful he re\xe2\x80\xa6 https://t.co/lpZFCcxUZS'
2019-06-13 15:48:38,b'RT @glorioustoshi1: \xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8aWorld Cup Contest\xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8a\nGet a chance to win 10000 mAh Glorious Power Bank and more exciting gifts. \nVisit https://t.co/\xe2\x80\xa6'
2019-06-13 15:48:18,b'RT @MarkKersten: Smart and good move. The Center for Constitutional Rights has filed a complaint to the UN Special Rapporteur on the Indepe\xe2\x80\xa6'
2019-06-13 15:47:35,b'#Retirement #Age in Different countries:\n#Canada= 65\n#Iceland= 67\n#Denmark = 65\n#France= 62-67\n#USA= 62-67\nBut\xe2\x80\xa6 https://t.co/ai7m9Aesxp'
2019-06-13 15:47:30,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:47:28,b'RT @pragyanojha: World Cup 2015 finalist meet the 2019 favourites. Kiwis have a good record against Indians in #ICC events. Rain...don\xe2\x80\x99t be\xe2\x80\xa6'
2019-06-13 15:46:52,b'RT @glorioustoshi1: \xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8aWorld Cup Contest\xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8a\nGet a chance to win 10000 mAh Glorious Power Bank and more exciting gifts. \nVisit https://t.co/\xe2\x80\xa6'
2019-06-13 15:46:49,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:46:47,b'RT @MarkKersten: Smart and good move. The Center for Constitutional Rights has filed a complaint to the UN Special Rapporteur on the Indepe\xe2\x80\xa6'
2019-06-13 15:46:38,"b'Thank you #ICC , we waited four years to watch out English rain! #WC19 \xe2\x80\x94 feeling thankful'"
2019-06-13 15:46:25,"b'RT @sohom_pramanick: Out of the 6 washed out matches in the entire #WorldCup history, 4 of them have come from this #CWC19 only, with more\xe2\x80\xa6'"
2019-06-13 15:46:23,"b'#cricket #icc #crickets Live Cricket Steaming app https://t.co/gXAAiXccMB Brendan Taylor, Hamilton Masakadza back i\xe2\x80\xa6 https://t.co/vWVOFGyAYd'"
2019-06-13 15:46:22,b'They supposed to be iconic grounds in the world. Lol.  Poor SHOW by #EnglandAndWales \n&amp; #ICC \nOverhyped cricketing\xe2\x80\xa6 https://t.co/ibTinDUNGP'
2019-06-13 15:45:46,b'@glorioustoshi1 C) Ravi Shastri\n\n#CWC19 #TeamIndia #WorldCup #cricket #BCCI #ICC #worldcupsquad #MSDhoni #India\xe2\x80\xa6 https://t.co/fXxX3sNFvA'
2019-06-13 15:45:09,b'@glorioustoshi1 C.Ravi Shastri\n \n#CWC19 #TeamIndia #WorldCup #cricket #BCCI #ICC #worldcupsquad #MSDhoni #India\xe2\x80\xa6 https://t.co/pXnYaoETR2'
2019-06-13 15:44:59,b'#ICC should be rules for rain couse abandoned matches.bcoz it not a bilatteral series its a #CWC19 \n#BCCI \nWAITING\xe2\x80\xa6 https://t.co/cODJtogKh8'
2019-06-13 15:44:34,b'RT @glorioustoshi1: \xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8aWorld Cup Contest\xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8a\nGet a chance to win 10000 mAh Glorious Power Bank and more exciting gifts. \nVisit https://t.co/\xe2\x80\xa6'
2019-06-13 15:44:33,b'Worst #ICC world cup 2019 ever in #England #ENG. 4 matches washed out and many yet to come. \n#matchwashout #iccworldcup #worldcup'
2019-06-13 15:44:31,"b""RT @Soccerwriter: From @FrontRowSoccer: In the spotlight: #NYCosmos owner @RoccoCommissoOf's .@acffiorentina to play in @IntChampionsCup th\xe2\x80\xa6"""
2019-06-13 15:44:21,b'RT @iReliefServices: #ContestAlert #PredictCWC19Winner\n\nThe fantastic #ICC #CricketWorldCup is back &amp; #iRelief is here to amplify your \xe2\x9d\xa4\xef\xb8\x8f f\xe2\x80\xa6'
2019-06-13 15:43:48,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:43:11,b'RT @sairamvk183: Even rain \xf0\x9f\x8c\xa7 \xf0\x9f\x8c\xa7 will come during #INDvPAK don\xe2\x80\x99t stop the battle\n\n#ICC you have to conduct by using umbrellas \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \n\ni\xe2\x80\xa6'
2019-06-13 15:43:09,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:42:53,b'Even rain \xf0\x9f\x8c\xa7 \xf0\x9f\x8c\xa7 will come during #INDvPAK don\xe2\x80\x99t stop the battle\n\n#ICC you have to conduct by using umbrellas \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f \xe2\x98\x94\xef\xb8\x8f\xe2\x80\xa6 https://t.co/p8karLTRPL'
2019-06-13 15:42:52,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:42:50,b'Smart and good move. The Center for Constitutional Rights has filed a complaint to the UN Special Rapporteur on the\xe2\x80\xa6 https://t.co/pPlmhBpaU3'
2019-06-13 15:42:25,"b'Instead of looking at Dhoni gloves If ICC saw the weather conditions in England,the tournament would have been much better\xe2\x98\xb9\xef\xb8\x8f#icc'"
2019-06-13 15:41:46,b'#RainStopsMatch #INDvNZ  #RainCup  #Rain #NZvsIND \n#Icc \n@ICC Next time we will wait cricket world cup for raining ... \n@cricketworldcup'
2019-06-13 15:41:33,"b""RT @ravi_prakash04: It's Rain vs ROW \xf0\x9f\x98\x93 #CWC19 #ICCCricketWorldCup2019 #ICC #INDvsNZ"""
2019-06-13 15:41:23,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:40:00,"b""#ICC faces fans' fury through rib-tickling memes after another #WorldCup washout\n\nRead more:\xe2\x80\xa6 https://t.co/bBRmEuq5eD"""
2019-06-13 15:39:55,b'Rain is the winner of this world cup #CWC2k19 and #ICC is the looser. #INDvsNZ'
2019-06-13 15:39:52,b'RT @RaviKishanBJP: @BCCI New Logo Of #ICC https://t.co/Zgh8d06CkM'
2019-06-13 15:39:36,"b""RT @gonoise: We'll take a rain check on that match!\n\n#indiavsnewzealand #worldcup2019\xf0\x9f\x8f\x86 #washedout #icc #MenInBlue #indianteam #noiseforindi\xe2\x80\xa6"""
2019-06-13 15:39:17,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:38:26,b'It is really the #High time #Government increase #Retirement #Age to 62. #PSU #BJP #IndiaVSNewZEaland #INDvsPAK\xe2\x80\xa6 https://t.co/eXY1aHysXe'
2019-06-13 15:38:20,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:37:20,b'#BreakingNews - #ICC organising committee has decided to rebrand #CWC2019 as ICC World Cup of England and Whales'
2019-06-13 15:36:44,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:36:41,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:36:29,b'RT @OptakTv: Contest alert 3! Comment down the answer and get a chance to win Rs.1000/- voucher. \n#OPTAKLEDTV\n#INDIAMAANGEWORLDCUP\n\nVisit N\xe2\x80\xa6'
2019-06-13 15:36:06,b'Neither broadcasters nor the commentators were bringing  the fault of #ICC in deciding the world cup venues.CWC2007\xe2\x80\xa6 https://t.co/Kj9mFY0vvn'
2019-06-13 15:36:05,b'Why not ICC organise  the box cricket for the remaining matches of world cup as indoor game bcz its better to see r\xe2\x80\xa6 https://t.co/PzyUJGKdbx'
2019-06-13 15:35:56,b'@ICC Good ground #icc\xf0\x9f\x98\x82 https://t.co/tmGb9qTyPY'
2019-06-13 15:35:51,b'Not Worldcup .... \xe2\x9d\x8e\xe2\x9d\x8e\xe2\x9d\x8e\nIts RainCup2019 .. \xe2\x9c\x85\xe2\x9c\x85\xe2\x9c\x85\n\n#ICCWorldCup2019\n#INDvNZ #ICC https://t.co/4HdnuV8cpp'
2019-06-13 15:35:43,b'@waiwaiindia #ENGvWI #CWWC #CWC2019 #cricket #icc\n\n\xf0\x9f\x87\xac\xf0\x9f\x87\xa7 E N G L A N D \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 will WIN\n\nJoin\n@karan875 \n@GauravP26479152\xe2\x80\xa6 https://t.co/3krwt5gLxe'
2019-06-13 15:35:34,b'RT @carcinogenicvy: Ok so 2 major 50 over events in England before #WorldCup2019\n#championstrophy13\n#championstrophy17\nand now this \n#World\xe2\x80\xa6'
2019-06-13 15:35:25,b'Prayer of the Indian Farmer #icc #iccworldcup2019 #cricket #farmer #rain #norains #water #notjoking #weneedrains\xe2\x80\xa6 https://t.co/A7BdkLWP0B'
2019-06-13 15:35:21,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:35:09,b'The match between @ECB_cricket and @cricketcomau should be abandoned to make competition even for all teams #CWC19 #INDvNZ #ICC'
2019-06-13 15:35:01,b'Ok so 2 major 50 over events in England before #WorldCup2019\n#championstrophy13\n#championstrophy17\nand now this\xe2\x80\xa6 https://t.co/AmTcxLlQqe'
2019-06-13 15:34:53,"b'@cricbuzz 4 matches have been abandoned /washed off by rain,and the ICC is busy sending notices to MS ,I mean what\xe2\x80\xa6 https://t.co/0OVZgaCvle'"
2019-06-13 15:34:39,b'RT @OptakTv: Contest alert 3! Comment down the answer and get a chance to win Rs.1000/- voucher. \n#OPTAKLEDTV\n#INDIAMAANGEWORLDCUP\n\nVisit N\xe2\x80\xa6'
2019-06-13 15:34:28,"b'#Cricket Fans: Hey, @ICC we have waited for 4 years for #CWC2019, please select a venue with cricket friendly\xe2\x80\xa6 https://t.co/ylWNQBK5JE'"
2019-06-13 15:34:28,b'#INDvsPAK \n#ICCWorldCup2019 \n#ICC \nWell DONE ICC Great world cup so far. Now even #INDvsPAK  will be washed out as\xe2\x80\xa6 https://t.co/L77efc8iwU'
2019-06-13 15:34:20,b'#ICC Thank you for making this year world cup a remarkable one .......I think #RAIN is at the top of the points table'
2019-06-13 15:34:03,"b'RT @mobycy: #Day4 #ContestAlert #ContestIndia #ICCWorldCup2019 Crucial encounter to be on the top table. Participate daily, 20 MobyCoins to\xe2\x80\xa6'"
2019-06-13 15:33:56,b'#INDvNZ if rain continues to interrupt the #WorldCup2019 matches... Then the day is not far away when we get nitrif\xe2\x80\xa6 https://t.co/he2zfo7Hwb'
2019-06-13 15:33:38,"b""RT @KooyJan: #Egypt's leader @AlsisiOfficial does not deserve red carpet treatment anywhere in Europe. \n\nHe should face prosecution at the\xe2\x80\xa6"""
2019-06-13 15:33:17,b'#WorldCup2019 : Rain washes away India vs NZ contest \n\n#CWC19 #teamindia #ICC #ICCWorldCup2019 #INDvsNZ #INDvPAK\xe2\x80\xa6 https://t.co/xxzRTC3nYb'
2019-06-13 15:32:49,b'Time for cricket to move to stadiums with retractable roof?\n\nP.S. Ball touching the roof would be considered out ju\xe2\x80\xa6 https://t.co/RstSRnUxI2'
2019-06-13 15:32:39,b'RT @kesuankit0016: #RainStopsMatch\n#icc should have  focused  on scheduling of cricket rather on what  dhoni is wearing. \n#INDvNZ #CWC19 wo\xe2\x80\xa6'
2019-06-13 15:32:36,"b""This is worldcup for we all #ICC such careless venue knowing that it's going to rain and ruin all the matches. https://t.co/wb5Ixj41FD"""
2019-06-13 15:32:17,"b'Worst ever world cup experience, with almost 4games spoiled by rains. Did #ICC forget to consider weather conditions ???'"
2019-06-13 15:32:16,b'@SirJadeja What say #icc on this compliment?'
2019-06-13 15:32:00,"b'CT 2013,17 and now Wc 2019 all are rain affected and each time vanue is England. So dear @ICC please be little smar\xe2\x80\xa6 https://t.co/Z60gd6CtP4'"
2019-06-13 15:31:56,b'RT @waiwaiindia: BhaiWai ke English Players ya ThugPug ke West Indies slayers!\n#ENGvWI\nGuess which team will win the match &amp; challenge your\xe2\x80\xa6'
2019-06-13 15:31:35,b'@ICC Want our money and time back #icc what a waste for sponsors spectators everybody.'
2019-06-13 15:31:25,b'#RainStopsMatch\n#icc should have  focused  on scheduling of cricket rather on what  dhoni is wearing. \n#INDvNZ\xe2\x80\xa6 https://t.co/2IR99A5H5P'
2019-06-13 15:31:01,b'They know how the conditions are in england still they had to plan the #CWC19 there. There are other countries as\xe2\x80\xa6 https://t.co/U7BtpcaNIt'
2019-06-13 15:30:31,b'RT @waiwaiindia: Hum jeet ki #Bumraah par #Chahal pade hai! \nGuess which team will win the match &amp; challenge your 10 friends to guess. Don\xe2\x80\x99\xe2\x80\xa6'
2019-06-13 15:30:06,"b'Get the best hiring process in real estate in paperback, audio book, eBook, Kindle, or by taking our extended onlin\xe2\x80\xa6 https://t.co/qFyQofRfvt'"
2019-06-13 15:29:54,b'This is a pic of #EdenGardens during the #IPL. \nSurely the #ICC has the money and but not the common sense to cover\xe2\x80\xa6 https://t.co/WvC1AQZo1A'
2019-06-13 15:29:45,b'@ICC Very disappointing from #icc wc'
2019-06-13 15:29:27,b'RT @oyorooms: Congratulations on winning the #GetARoom #Contest. You have each won a stay at #OYOTownhouse. Kindly DM us to get the reward.\xe2\x80\xa6'
2019-06-13 15:29:10,b'RT @sachinsingh9621: After poor openings ceremony now worst hospitality at ground level by #ICC anr #ECB #INDvNZ https://t.co/P9YB6PW1tW'
2019-06-13 15:28:54,b'RT @wasimkhan627: @waiwaiindia Ans- ENGLAND \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\n#ENGvsWI #CWWC #CWC2019 #cricket #icc #waiwai #waiwainoodles #Bhaiwai #Thugpug \n\nJoin\xe2\x80\xa6'
2019-06-13 15:28:44,b'@waiwaiindia West Indies \n\n#CWWC\n#CWWC #CWC2019 #cricket #icc'
2019-06-13 15:28:34,b'@ICC ye World Cup Hai Ya Water Cup ...?\n\n#ICCWorldCup2019 #ICC #INDvNZ'
2019-06-13 15:28:18,b'RT @waiwaiindia: BhaiWai ke English Players ya ThugPug ke West Indies slayers!\n#ENGvWI\nGuess which team will win the match &amp; challenge your\xe2\x80\xa6'
2019-06-13 15:28:10,b'RT @OptakTv: Contest alert 3! Comment down the answer and get a chance to win Rs.1000/- voucher. \n#OPTAKLEDTV\n#INDIAMAANGEWORLDCUP\n\nVisit N\xe2\x80\xa6'
2019-06-13 15:27:53,b'RT @sachinsingh9621: After poor openings ceremony now worst hospitality at ground level by #ICC anr #ECB #INDvNZ https://t.co/P9YB6PW1tW'
2019-06-13 15:27:48,b'@rahulw_ Time to submit a #ICC \xf0\x9f\x8f\x8f bid'
2019-06-13 15:27:42,b'Rain is on the top of points table with \n8 points..!!\nLets see who wins the CWC2K19\n#ICC thanks for the epic encounter..\xf0\x9f\x91\x8f'
2019-06-13 15:27:20,"b""An ICC delegation has been departed for Indralok to convince Indra but they have forgetten that England doesn't com\xe2\x80\xa6 https://t.co/jwFnbZjflK"""
2019-06-13 15:27:10,b'After poor openings ceremony now worst hospitality at ground level by #ICC anr #ECB #INDvNZ https://t.co/P9YB6PW1tW'
2019-06-13 15:27:04,b'Other matches of #WorldCup2019 should be. #ICCWorldCup2019 #ICC #InDvNZ https://t.co/E1wbKnp8Ba'
2019-06-13 15:26:58,b'RT @OptakTv: Contest alert 3! Comment down the answer and get a chance to win Rs.1000/- voucher. \n#OPTAKLEDTV\n#INDIAMAANGEWORLDCUP\n\nVisit N\xe2\x80\xa6'
2019-06-13 15:26:43,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:26:35,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:26:30,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:25:59,b'Congratulations on winning the #GetARoom #Contest. You have each won a stay at #OYOTownhouse. Kindly DM us to get t\xe2\x80\xa6 https://t.co/dggqwKevNA'
2019-06-13 15:25:57,b'@glorioustoshi1 C) Ravi Shastri\n\n#CWC19 #TeamIndia #WorldCup #cricket #BCCI #ICC #worldcupsquad #MSDhoni #India\xe2\x80\xa6 https://t.co/ggFuBtEDWS'
2019-06-13 15:25:51,"b""RT @gonoise: We'll take a rain check on that match!\n\n#indiavsnewzealand #worldcup2019\xf0\x9f\x8f\x86 #washedout #icc #MenInBlue #indianteam #noiseforindi\xe2\x80\xa6"""
2019-06-13 15:25:45,b'#CWC19  man of the series  goes to dear @ICC \n\nBest #WorldCup2019  ever \nCongrats #ICC \n\n#INDvNZ #TeamIndia\xe2\x80\xa6 https://t.co/fghL75iEIf'
2019-06-13 15:24:56,b'RT @shivkant: Another day and another #ICCCricketWorldCup2019 match goes down the drain. This time #TeamIndia loses a potential point which\xe2\x80\xa6'
2019-06-13 15:24:56,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:24:55,b'@waiwaiindia Ans- ENGLAND \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xac\xf0\x9f\x87\xa7\n\n#ENGvsWI #CWWC #CWC2019 #cricket #icc #waiwai #waiwainoodles #Bhaiwai #Thugpug\xe2\x80\xa6 https://t.co/i9Hnc4u3qR'
2019-06-13 15:24:46,b'So many matches washed out @cricketworldcup 2019. The @ICC is just an blithering idiotic institution body. Fans are\xe2\x80\xa6 https://t.co/gXBgSiy2uf'
2019-06-13 15:24:38,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:24:18,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:23:58,b'RT @glorioustoshi1: \xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8aWorld Cup Contest\xf0\x9f\x8f\x8f\xf0\x9f\x8f\x86\xf0\x9f\x8e\x8a\nGet a chance to win 10000 mAh Glorious Power Bank and more exciting gifts. \nVisit https://t.co/\xe2\x80\xa6'
2019-06-13 15:23:41,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:23:21,b'RT @Irshad_8055: Worst World Cup ever \xf0\x9f\x98\xa0\xf0\x9f\x98\xa0\nThis #WorldCup2019 will make ODI lose popularity even more...\nSuch a shame 30% of matches is getti\xe2\x80\xa6'
2019-06-13 15:23:09,b'RT @Actor_Siddharth: The worst Cricket World Cup in history -\n\n1. #CWC19\n2. #CWC19\n3. #CWC19\n4. All of the above.\n\nWell played #ICC! \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd'
2019-06-13 15:22:30,"b""That's the best thing you witness during match. \nToss and play \n#INDvNZ #CWC19 #ICC #Nottingham https://t.co/g7zeDhbvu6"""
2019-06-13 15:22:05,"b""RT @gonoise: We'll take a rain check on that match!\n\n#indiavsnewzealand #worldcup2019\xf0\x9f\x8f\x86 #washedout #icc #MenInBlue #indianteam #noiseforindi\xe2\x80\xa6"""
2019-06-13 15:21:28,"b""We'll take a rain check on that match!\n\n#indiavsnewzealand #worldcup2019\xf0\x9f\x8f\x86 #washedout #icc #MenInBlue #indianteam\xe2\x80\xa6 https://t.co/cpOYYthIKJ"""
2019-06-13 15:21:04,b'RT @waiwaiindia: BhaiWai ke English Players ya ThugPug ke West Indies slayers!\n#ENGvWI\nGuess which team will win the match &amp; challenge your\xe2\x80\xa6'
2019-06-13 15:20:49,b'@SirJadeja Exactly...#ICC high time you hand over the baton to someone else. Learn from FIFA.This tournament is in\xe2\x80\xa6 https://t.co/IewzcBZAwQ'
2019-06-13 15:20:33,b'Why are ppl conducting yagnas and frog marriages for rain. Just host #ICC World Cup. It will automatically rain a l\xe2\x80\xa6 https://t.co/Pz4pVg7efN'
